country,sex,year,employed_ths,hly_65,hly_birth,le_15_alt,le_65,le_birth,pop_total,unemp_rate,working_life_yrs,pop_15_64,pop_65p,coicop_education,coicop_hotels_rest,coicop_recreation,gov_health_exp,gov_social_exp,nace_q_va,vacancy_count,vacancy_rate,covid,statutory_retirement_age,required_service_years,healthy_share,potential_workers,span_ceiling,supply_ceiling,supply_realized,realization_ratio,vacancies_sex,jobs,demand,balance_ceiling,balance_realized
NO,F,2021,1265.5,14.55,65.75,69.9,21.8,84.7,2672110.0,4.2,39.6,1708992.0,514783.0,610.0,8317.1,15992.8,32280.1,80094.1,33919.3,87143.5,2.975,1,62.75,42.75,0.7762691853600944,1326637.8276269184,47.75,63346956.26918536,52534857.97402597,0.8293193717277487,41493.00144856648,1306993.0014485666,55873950.81192622,7473005.457259133,-3339092.837900251
NO,F,2022,1294.9,14.2,64.8,69.5,21.3,84.2,2687938.0,3.1,39.6,1716640.0,525654.0,632.7,10981.5,17336.4,34358.1,84130.5,35508.8,105926.0,3.45,0,62.75,42.75,0.7695961995249405,1321119.6199524938,47.75,63083461.85273158,52316336.95011876,0.8293193717277487,50257.79620401583,1345157.7962040158,57505495.78772168,5577966.065009899,-5189158.837602921
NO,F,2023,1312.4,14.3,62.9,69.9,21.9,84.6,2723514.0,3.5,39.7,1741497.0,536471.0,643.2,11203.3,17372.2,32485.6,80883.3,36963.8,116580.0,3.75,0,62.75,42.75,0.7434988179669031,1294800.9609929079,47.75,61826745.88741135,51403598.15141845,0.8314136125654451,55577.606160775904,1367977.606160776,58481042.66337317,3345703.2240381762,-7077444.511954725
NO,F,2024,1320.0,13.9,62.3,70.1,21.9,84.8,2754485.0,3.8,39.8,1762726.0,548612.0,,,,33442.4,85631.9,37544.5,100744.25,3.2,0,62.75,42.75,0.7346698113207547,1295021.5778301887,47.75,61837280.34139151,51541858.79764151,0.8335078534031413,48053.19433403194,1368053.194334032,58484274.05777987,3353006.2836116403,-6942415.260138363
NO,M,2011,1286.4,15.9,74.0,64.5,18.2,79.1,2460849.0,3.7,40.4,1662852.0,325937.0,650.9,7747.9,14167.4,22743.9,65195.2,31986.5,68776.5,2.8,0,62.75,42.75,0.9355246523388117,1555639.0391908977,47.75,74281764.12136537,62847817.18331227,0.8460732984293193,35957.76858362122,1322357.7685836211,56530794.606949806,17750969.514415562,6317022.576362461
NO,M,2012,1314.5,15.3,71.9,64.8,18.3,79.5,2498871.0,3.8,40.8,1685422.0,340355.0,670.9,8065.4,14191.0,25124.5,71699.8,32765.4,64708.75,2.5999999999999996,0,62.75,42.75,0.9044025157232705,1524299.896855346,47.75,72785320.07484277,62191435.79169811,0.8544502617801046,33949.17257034524,1348449.1725703452,57646202.127382256,15139117.94746051,4545233.664315857
NO,M,2013,1321.3,15.0,71.0,65.1,18.5,79.8,2535908.0,4.1,40.6,1707677.0,353327.0,681.1,8336.8,14522.3,25734.9,72757.2,33026.8,62593.75,2.475,0,62.75,42.75,0.8897243107769424,1519361.7418546367,47.75,72549523.1735589,61686086.71929825,0.8502617801047121,32823.40035520102,1354123.400355201,57888775.36518484,14660747.808374062,3797311.3541134074
NO,M,2014,1327.8,15.3,72.2,65.3,18.8,80.1,2567434.0,3.9,40.7,1724810.0,365971.0,701.1,8612.6,14919.7,25835.4,71541.6,33096.5,58307.25,2.275,0,62.75,42.75,0.9013732833957554,1554697.652933833,47.75,74236812.92759052,63276194.474407,0.8523560209424085,30521.314574627453,1358321.3145746274,58068236.198065326,16168576.729525194,5207958.276341677
NO,M,2015,1334.2,15.3,71.8,65.7,18.9,80.5,2598824.0,5.0,41.1,1743213.0,378202.0,578.3,9119.1,15240.3,25535.4,70688.0,33788.7,54111.0,1.975,0,62.75,42.75,0.8919254658385093,1554816.0670807452,47.75,74242467.20310558,63902940.357018635,0.8607329842931938,28372.920495185695,1362572.9204951858,58249992.35116919,15992474.851936392,5652948.005849443
NO,M,2016,1327.5,15.4,72.0,65.9,19.1,80.7,2625111.0,5.5,40.9,1756757.0,390005.0,590.4,9373.8,15709.6,25551.6,71344.7,34165.9,52878.25,1.9,0,62.75,42.75,0.8921933085501859,1567366.8401486988,47.75,74841766.61710037,64105303.76208178,0.856544502617801,27586.21271516152,1355086.2127151615,57929935.59357315,16911831.02352722,6175368.1685086265
NO,M,2017,1333.1,15.8,71.8,66.2,19.3,81.0,2649130.0,4.8,40.5,1766987.0,401380.0,591.8,9743.2,15928.1,26608.7,73202.0,34705.7,59243.75,2.1,0,62.75,42.75,0.8864197530864197,1566292.1802469136,47.75,74790451.60679013,63434833.3,0.8481675392670157,30976.562254863507,1364076.5622548636,58314273.036395416,16476178.57039471,5120560.263604581
NO,M,2018,1361.4,15.3,71.7,66.3,19.4,81.1,2668371.0,4.2,40.8,1773137.0,413525.0,590.2,9578.3,16698.3,27133.8,73219.0,34737.4,67507.5,2.35,0,62.75,42.75,0.8840937114673244,1567619.2712700372,47.75,74853820.20314427,63958866.26781751,0.8544502617801046,35520.10145319626,1396920.1014531963,59718334.33712414,15135485.866020128,4240531.930693373
NO,M,2019,1376.2,15.8,71.2,66.5,19.6,81.3,2685073.0,4.1,41.1,1779342.0,425735.0,598.1,9971.2,16720.0,28151.5,74232.8,35019.1,71916.0,2.475,0,62.75,42.75,0.8757687576875769,1558292.1328413284,47.75,74408449.34317343,64045806.6597786,0.8607329842931938,37837.213441908476,1414037.2134419084,60450090.87464158,13958358.468531847,3595715.78513702
NO,M,2020,1368.0,15.5,70.5,66.7,19.8,81.6,2706562.0,4.9,41.0,1790855.0,438127.0,569.3,7527.3,15543.9,27584.6,73630.6,32800.1,62329.75,2.225,1,62.75,42.75,0.8639705882352942,1547246.0477941178,47.75,73880998.78216913,63437087.95955883,0.8586387434554974,32729.57853523722,1400729.5785352371,59881189.48238139,13999809.299787745,3555898.477177441
NO,M,2021,1392.3,15.1,70.15,66.8,19.8,81.7,2719259.0,4.6,42.6,1795044.0,450959.0,610.0,8317.1,15992.8,32280.1,80094.1,33919.3,87143.5,2.975,1,62.75,42.75,0.8586291309669523,1541277.0697674418,47.75,73595980.08139534,65658403.17209303,0.8921465968586387,45650.49855143351,1437950.4985514334,61472383.81307378,12123596.268321566,4186019.3590192497
NO,M,2022,1434.3,14.7,69.8,66.2,19.1,80.9,2737332.0,3.4,42.5,1803169.0,463820.0,632.7,10981.5,17336.4,34358.1,84130.5,35508.8,105926.0,3.45,0,62.75,42.75,0.8627935723114956,1555762.6229913472,47.75,74287665.24783683,66119911.47713225,0.8900523560209425,55668.20379598417,1489968.2037959842,63696140.71227832,10591524.535558507,2423770.764853932
NO,M,2023,1440.5,13.6,66.9,66.7,19.8,81.5,2765470.0,3.7,42.5,1819959.0,474990.0,643.2,11203.3,17372.2,32485.6,80883.3,36963.8,116580.0,3.75,0,62.75,42.75,0.8208588957055215,1493929.5349693252,47.75,71335135.29478528,63492005.23619632,0.8900523560209425,61002.39383922409,1501502.393839224,64189227.33662683,7145907.958158448,-697222.1004305109
NO,M,2024,1447.4,13.8,67.0,66.8,19.8,81.6,2795718.0,4.2,42.6,1840181.0,487556.0,,,,33442.4,85631.9,37544.5,100744.25,3.2,0,62.75,42.75,0.8210784313725491,1510932.9289215687,47.75,72147047.35600491,64365742.77205883,0.8921465968586387,52691.05566596806,1500091.055665968,64128892.62972013,8018154.72628478,236850.1423387006
PL,F,2011,6816.7,8.3,63.2,66.5,19.9,81.1,19633018.0,10.7,29.1,13580266.0,3225478.0,2904.4,6123.7,14162.7,17755.4,58967.9,14916.2,59272.5,0.55,0,60.0,20.0,0.779284833538841,10582895.329223182,45.0,476230289.8150432,307962254.0803946,0.6466666666666667,26385.954936393086,6843085.954936394,136861719.09872788,339368570.7163153,171100534.98166674
PL,F,2012,6842.4,7.8,62.8,66.5,19.8,81.1,19636496.0,11.2,29.5,13531368.0,3298547.0,2894.7,6508.1,14974.0,17946.6,60745.8,13663.9,45569.5,0.425,0,60.0,20.0,0.7743526510480888,10478050.683107276,45.0,471512280.7398274,309102495.1516646,0.6555555555555556,20325.989674189386,6862725.989674189,137254519.7934838,334257760.9463436,171847975.35818082
PL,F,2013,6827.7,7.8,62.7,66.7,19.9,81.2,19636442.0,11.4,29.6,13454680.0,3385632.0,2777.4,6969.0,14505.8,18298.3,63257.9,15521.9,43124.5,0.4,0,60.0,20.0,0.7721674876847291,10389266.45320197,45.0,467516990.3940886,307522287.0147783,0.6577777777777778,19227.8051530369,6846927.8051530365,136938556.10306072,330578434.2910279,170583730.9117176
PL,F,2014,6984.2,8.1,62.7,66.9,20.4,81.7,19613892.0,9.8,29.9,13345812.0,3483664.0,2536.0,7488.4,15238.9,19066.4,65492.8,17043.1,56031.5,0.5,0,60.0,20.0,0.7674418604651163,10242134.790697675,45.0,460896065.5813954,306239830.24186045,0.6644444444444444,25100.070701045475,7009300.070701046,140186001.41402093,320710064.1673745,166053828.82783952
PL,F,2015,7121.3,8.4,63.2,66.7,20.1,81.6,19608451.0,7.8,29.9,13234788.0,3591966.0,2597.6,8041.9,17292.3,20095.8,67609.7,16246.0,71237.5,0.6,0,60.0,20.0,0.7745098039215688,10250473.058823531,45.0,461271287.6470589,306489144.45882356,0.6644444444444444,32084.47071751573,7153384.470717516,143067689.41435033,318203598.2327086,163421455.04447323
PL,F,2016,7164.7,8.9,64.6,67.1,20.5,82.0,19590169.0,6.3,30.2,13112497.0,3699049.0,2425.4,8476.0,18266.4,19755.7,70971.4,16739.3,88868.0,0.775,0,60.0,20.0,0.7878048780487804,10330089.1,45.0,464854009.5,311968690.82,0.6711111111111111,40040.03041146026,7204740.03041146,144094800.60822922,320759208.8917708,167873890.21177077
PL,F,2017,7236.7,8.6,63.5,66.9,20.2,81.8,19595127.0,5.0,30.4,12983127.0,3821811.0,2273.2,9729.4,19628.9,21888.5,76785.3,17709.0,121686.0,1.025,0,60.0,20.0,0.7762836185819071,10078588.80806846,45.0,453536496.3630807,306389099.76528114,0.6755555555555556,54768.08444660049,7291468.084446601,145829361.688932,307707134.6741487,160559738.07634914
PL,F,2018,7280.9,8.8,64.3,66.9,20.1,81.7,19596388.0,3.9,30.7,12843160.0,3936492.0,2476.5,10586.6,21047.8,23925.0,80577.5,20002.9,152627.25,1.2,0,60.0,20.0,0.7870257037943695,10107897.037943695,45.0,454855366.70746624,310312439.06487143,0.6822222222222222,68879.69953791512,7349779.699537915,146995593.9907583,307859772.71670794,163316845.07411313
PL,F,2019,7411.5,9.0,64.1,67.1,20.4,81.9,19592436.0,3.6,30.8,12704882.0,4048705.0,2375.0,11295.2,21087.2,26039.4,89004.3,19662.6,141653.75,1.0750000000000002,0,60.0,20.0,0.7826617826617825,9943625.594627593,45.0,447463151.75824165,306263668.31452984,0.6844444444444444,63439.12504078747,7474939.125040787,149498782.50081575,297964369.2574259,156764885.8137141
PL,F,2020,7404.2,8.7,64.3,65.9,19.2,80.7,19584757.0,3.3,30.7,12570124.0,4161963.0,2128.6,8218.3,17790.0,28219.8,95094.0,20165.7,82939.75,0.6749999999999999,1,60.0,20.0,0.7967781908302354,10015600.659231722,45.0,450702029.6654275,307478940.2384139,0.6822222222222222,37090.203355076395,7441290.203355077,148825804.06710154,301876225.59832597,158653136.17131233
PL,F,2021,7593.0,8.9,64.6,64.9,18.4,79.6,19131216.0,3.4,31.7,12109868.0,4218936.0,2292.9,10172.4,19552.6,33184.5,99639.0,24823.3,135338.5,1.1,1,60.0,20.0,0.8115577889447236,9827857.698492462,45.0,442253596.4321608,311543089.04221106,0.7044444444444444,61376.77645449712,7654376.776454497,153087535.52908993,289166060.90307087,158455553.51312113
PL,F,2022,7690.6,8.6,64.1,66.4,19.6,81.1,19043758.0,2.9,32.3,11967849.0,4284419.0,2441.2,11516.1,20467.5,34605.7,110384.3,24243.3,139251.0,1.125,0,60.0,20.0,0.7903822441430333,9459175.350184957,45.0,425662890.7583231,305531363.81097406,0.7177777777777777,63704.12890446079,7754304.128904461,155086082.5780892,270576808.18023384,150445281.23288485
PL,F,2023,7775.5,9.1,64.4,67.3,20.4,82.1,18980357.0,2.9,33.1,11844493.0,4377361.0,2317.2,11818.8,22156.8,42941.2,126651.8,24842.6,108508.25,0.875,0,60.0,20.0,0.7844092570036542,9290929.953714984,45.0,418091847.9171743,307529781.46796596,0.7355555555555556,50026.73555893532,7825526.735558935,156510534.71117872,261581313.20599556,151019246.75678724
PL,F,2024,7743.1,9.7,66.2,67.6,20.3,82.2,18914999.0,3.1,33.4,11740885.0,4479141.0,,,,52094.3,155335.9,25858.9,106387.75,0.85,0,60.0,20.0,0.805352798053528,9455554.586374696,45.0,425499956.3868613,315815523.1849148,0.7422222222222222,49117.89706373388,7792217.897063734,155844357.94127467,269655598.4455867,159971165.24364015
PL,M,2011,8496.1,7.6,59.1,58.1,15.4,72.5,18429700.0,9.4,34.3,13496361.0,1956048.0,2904.4,6123.7,14162.7,17755.4,58967.9,14916.2,59272.5,0.55,0,65.0,25.0,0.8151724137931035,11001861.173793104,50.0,550093058.6896552,377363838.2611034,0.6859999999999999,32886.54506360692,8528986.545063607,213224663.6265902,336868395.063065,164139174.6345132
PL,M,2012,8497.8,7.4,59.1,58.2,15.4,72.6,18427296.0,9.7,34.5,13454173.0,2016670.0,2894.7,6508.1,14974.0,17946.6,60745.8,13663.9,45569.5,0.425,0,65.0,25.0,0.8140495867768596,10952363.971074382,50.0,547618198.553719,377856557.0020662,0.69,25243.510325810614,8523043.51032581,213076087.75814524,334542110.79557383,164780469.24392095
PL,M,2013,8485.6,7.2,59.2,58.5,15.5,73.0,18426093.0,10.0,34.8,13388364.0,2090988.0,2777.4,6969.0,14505.8,18298.3,63257.9,15521.9,43124.5,0.4,0,65.0,25.0,0.810958904109589,10857412.997260274,50.0,542870649.8630137,377837972.3046575,0.696,23896.6948469631,8509496.694846964,212737417.3711741,330133232.49183965,165100554.93348342
PL,M,2014,8606.8,7.5,59.8,59.0,15.9,73.7,18403964.0,8.7,35.1,13293279.0,2176376.0,2536.0,7488.4,15238.9,19066.4,65492.8,17043.1,56031.5,0.5,0,65.0,25.0,0.8113975576662144,10786134.113975577,50.0,539306705.6987789,378593307.4005428,0.7020000000000001,30931.429298954525,8637731.429298954,215943285.73247385,323363419.966305,162650021.66806895
PL,M,2015,8690.2,7.6,60.1,58.8,15.7,73.5,18397163.0,7.5,35.2,13196330.0,2267740.0,2597.6,8041.9,17292.3,20095.8,67609.7,16246.0,71237.5,0.6,0,65.0,25.0,0.817687074829932,10790468.476190476,50.0,539523423.8095238,379824490.3619048,0.7040000000000001,39153.02928248427,8729353.029282484,218233825.7320621,321289598.0774617,161590664.6298427
PL,M,2016,8737.2,8.2,61.3,59.2,16.0,73.9,18377040.0,6.2,35.6,13086380.0,2360428.0,2425.4,8476.0,18266.4,19755.7,70971.4,16739.3,88868.0,0.775,0,65.0,25.0,0.8294993234100134,10855143.35588633,50.0,542757167.7943165,386443103.4695534,0.7120000000000001,48827.96958853973,8786027.96958854,219650699.23971352,323106468.554603,166792404.2298399
PL,M,2017,8842.1,8.3,60.6,59.2,15.9,73.9,18377837.0,5.0,36.0,12973863.0,2461840.0,2273.2,9729.4,19628.9,21888.5,76785.3,17709.0,121686.0,1.025,0,65.0,25.0,0.8200270635994586,10638918.779431663,50.0,531945938.9715832,383001076.0595399,0.72,66917.91555339952,8909017.9155534,222725447.888835,309220491.0827482,160275628.1707049
PL,M,2018,8852.5,8.2,60.5,59.1,15.8,73.7,18380299.0,3.9,36.0,12849378.0,2560868.0,2476.5,10586.6,21047.8,23925.0,80577.5,20002.9,152627.25,1.2,0,65.0,25.0,0.8208955223880596,10547996.86567164,50.0,527399843.28358203,379727887.164179,0.72,83747.55046208487,8936247.550462086,223406188.76155216,303993654.5220299,156321698.40262687
PL,M,2019,9137.7,8.1,60.9,59.4,16.1,74.1,18380376.0,3.0,36.3,12728095.0,2657339.0,2375.0,11295.2,21087.2,26039.4,89004.3,19662.6,141653.75,1.0750000000000002,0,65.0,25.0,0.8218623481781377,10460742.044534415,50.0,523037102.22672075,379724936.2165992,0.726,78214.62495921252,9215914.624959212,230397865.62398028,292639236.60274047,149327070.59261894
PL,M,2020,9152.8,7.6,60.3,57.8,14.6,72.5,18373381.0,3.1,36.2,12609197.0,2754783.0,2128.6,8218.3,17790.0,28219.8,95094.0,20165.7,82939.75,0.6749999999999999,1,65.0,25.0,0.8317241379310344,10487373.504827585,50.0,524368675.24137926,379642920.8747586,0.7240000000000001,45849.5466449236,9198649.546644924,229966238.6661231,294402436.57525617,149676682.2086355
PL,M,2021,9149.9,7.7,60.7,56.9,14.0,71.6,17942141.0,3.4,36.5,12182871.0,2802853.0,2292.9,10172.4,19552.6,33184.5,99639.0,24823.3,135338.5,1.1,1,65.0,25.0,0.8477653631284917,10328216.057262572,50.0,516410802.8631286,376979886.09008384,0.73,73961.72354550286,9223861.723545503,230596543.08863756,285814259.7744911,146383343.00144628
PL,M,2022,9120.3,7.8,60.8,58.7,15.4,73.4,17846003.0,2.8,37.0,12046487.0,2854648.0,2441.2,11516.1,20467.5,34605.7,110384.3,24243.3,139251.0,1.125,0,65.0,25.0,0.8283378746594005,9978561.438692097,50.0,498928071.9346048,369206773.23160756,0.74,75546.87109553919,9195846.87109554,229896171.7773885,269031900.1572163,139310601.45421904
PL,M,2023,9089.6,8.2,61.7,59.9,16.2,74.6,17773379.0,2.8,37.5,11930018.0,2933525.0,2317.2,11818.8,22156.8,42941.2,126651.8,24842.6,108508.25,0.875,0,65.0,25.0,0.8270777479892762,9867052.42091153,50.0,493352621.0455765,370014465.78418237,0.75,58481.51444106469,9148081.514441065,228702037.86102664,264650583.18454987,141312427.92315573
PL,M,2024,9028.2,8.8,63.2,60.2,16.3,74.8,17705971.0,2.7,37.6,11842426.0,3020528.0,,,,52094.3,155335.9,25858.9,106387.75,0.85,0,65.0,25.0,0.8449197860962567,10005900.04278075,50.0,500295002.1390375,376221841.6085562,0.752,57269.852936266114,9085469.852936266,227136746.32340664,273158255.81563085,149085095.28514957
RO,F,2011,3584.4,4.8,57.0,64.1,17.8,78.2,10366110.0,8.5,29.3,6866235.0,1944905.0,212.5,650.3,4682.3,5369.1,17087.9,4502.6,25439.5,0.6499999999999999,0,62.5,35.0,0.7289002557544757,5004800.447570332,47.5,237728021.25959077,146640653.11381075,0.6168421052631579,11202.81882179495,3595602.818821795,125846098.65876281,111881922.60082796,20794554.455047935
RO,F,2012,3599.8,5.2,57.6,64.0,17.7,78.1,10318889.0,8.1,29.5,6831758.0,1938387.0,637.0,1874.6,6182.5,5125.5,16464.0,4815.4,24552.75,0.6,0,62.5,35.0,0.737516005121639,5038530.868117798,47.5,239330216.2355954,148636660.60947505,0.6210526315789474,10750.33928310791,3610550.339283108,126369261.87490878,112960954.36068663,22267398.73456627
RO,F,2013,3558.1,5.3,58.1,64.6,18.1,78.7,10258594.0,8.3,29.5,6783207.0,1948051.0,2946.2,2518.1,6371.6,5789.0,16567.5,4118.0,30343.5,0.725,0,62.5,35.0,0.7382465057179162,5007678.865311309,47.5,237864746.10228717,147726526.5266836,0.6210526315789474,13200.455727542823,3571300.4557275428,124995515.950464,112869230.15182318,22731010.576219603
RO,F,2014,3577.3,5.7,59.1,64.3,18.1,78.7,10201259.0,7.9,29.7,6725763.0,1971129.0,2700.8,2775.5,5924.2,6036.5,17154.0,5988.7,38141.25,0.9,0,62.5,35.0,0.7509529860228716,5050731.808132147,47.5,239909760.886277,150006734.70152476,0.6252631578947369,16529.892737724582,3593829.8927377244,125784046.24582036,114125714.64045663,24222688.455704406
RO,F,2015,3530.6,5.7,59.3,64.3,18.0,78.6,10163573.0,7.4,29.4,6649603.0,2015948.0,1905.4,2987.1,6135.8,6736.2,18351.5,4371.6,49341.0,1.125,0,62.5,35.0,0.7544529262086515,5016812.441475827,47.5,238298590.9701018,147494285.77938932,0.6189473684210526,21154.531330451257,3551754.5313304514,124311408.5965658,113987182.373536,23182877.182823524
RO,F,2016,3498.6,5.6,59.0,64.6,18.3,79.1,10110852.0,6.2,29.0,6569597.0,2050841.0,781.8,2739.2,7670.4,6847.8,19584.2,3162.7,59147.0,1.3,0,62.5,35.0,0.7458912768647282,4900205.0948166875,47.5,232759742.00379264,142105947.74968395,0.6105263157894737,25340.333108827956,3523940.333108828,123337911.65880898,109421830.34498367,18768036.09087497
RO,F,2017,3619.5,5.1,58.3,64.6,18.3,79.0,10041869.0,5.1,30.1,6469427.0,2085041.0,461.0,3563.2,7887.2,8121.4,21869.2,4224.4,59349.75,1.225,0,62.5,35.0,0.7379746835443037,4774273.343037974,47.5,226777983.79430377,143705627.62544304,0.6336842105263158,25685.91210601205,3645185.912106012,127581506.92371042,99196476.87059335,16124120.70173262
RO,F,2018,3590.2,5.9,59.6,64.7,18.4,79.2,9978614.0,4.5,30.2,6375895.0,2115829.0,386.5,5813.4,8532.2,9511.0,23837.4,4390.1,59951.5,1.25,0,62.5,35.0,0.7525252525252525,4798021.9949494945,47.5,227906044.760101,144900264.24747473,0.6357894736842105,25679.19483881744,3615879.194838817,126555771.8193586,101350272.94074239,18344492.428116128
RO,F,2019,3582.3,6.5,60.6,65.0,18.6,79.5,9914008.0,4.3,30.3,6289985.0,2143649.0,472.8,5326.2,8115.0,11171.0,26436.1,4747.6,53066.5,1.1,0,62.5,35.0,0.7622641509433963,4794630.075471698,47.5,227744928.58490568,145277291.28679246,0.6378947368421053,22609.703130389276,3604909.703130389,126171839.60956362,101573088.97534207,19105451.67722884
RO,F,2020,3504.3,6.0,60.5,63.8,17.7,78.3,9868177.0,5.7,30.3,6213048.0,2180874.0,623.4,4383.5,8486.9,12064.4,30165.0,4788.1,37243.25,0.775,1,62.5,35.0,0.7726692209450831,4800630.957854406,47.5,228029970.49808428,145459118.0229885,0.6378947368421053,15777.12349495902,3520077.123494959,123202699.32232356,104827271.17576072,22256418.700664937
RO,F,2021,3201.4,4.0,58.2,62.2,16.4,76.6,9814072.0,5.1,27.2,6131848.0,2210450.0,679.8,4734.1,9495.0,13232.4,32220.4,4995.7,42196.25,0.875,1,62.5,35.0,0.7597911227154048,4658923.6762402095,47.5,221298874.62140995,126722723.99373369,0.5726315789473684,17617.908439407376,3219017.9084394076,112665626.79537927,108633247.82603069,14057097.198354423
RO,F,2022,3282.1,3.8,59.3,64.7,18.1,79.2,9802984.0,5.1,28.4,6075586.0,2225610.0,725.0,4999.3,10108.7,13920.9,37654.4,5161.4,44595.5,0.9,0,62.5,35.0,0.7487373737373737,4549018.305555555,47.5,216078369.51388887,129192119.87777776,0.5978947368421053,18939.079817036087,3301039.079817036,115536367.79359627,100542001.7202926,13655752.084181488
RO,F,2023,3252.9,3.8,58.9,65.8,19.1,80.4,9808880.0,5.1,28.6,6048669.0,2258727.0,,,,15277.8,41381.7,5147.9,39409.0,0.8,0,62.5,35.0,0.7325870646766168,4431176.667910447,47.5,210480891.72574624,126731652.7022388,0.6021052631578948,16837.661535430485,3269737.6615354307,114440818.15374008,96040073.57200617,12290834.54849872
RO,F,2024,3329.5,7.1,65.9,65.9,19.1,80.3,9796206.0,5.1,29.2,6024894.0,2296720.0,,,,18319.5,48118.0,5260.4,35454.5,0.725,0,62.5,35.0,0.8206724782067248,4944464.689912828,47.5,234862072.7708593,144378368.94545457,0.6147368421052631,15189.571865148298,3344689.5718651484,117064135.01528019,117797937.75557911,27314233.93017438
RO,M,2011,4555.1,5.5,57.4,56.9,14.5,70.8,9832949.0,9.5,34.6,6878944.0,1311456.0,212.5,650.3,4682.3,5369.1,17087.9,4502.6,25439.5,0.6499999999999999,0,65.0,35.0,0.8107344632768362,5576996.971751412,50.0,278849848.5875706,192964095.22259888,0.6920000000000001,14236.68117820505,4569336.681178205,159926783.84123716,118923064.74633345,33037311.381361723
RO,M,2012,4621.8,5.7,57.6,56.9,14.4,70.9,9777107.0,9.2,35.2,6837640.0,1303962.0,637.0,1874.6,6182.5,5125.5,16464.0,4815.4,24552.75,0.6,0,65.0,35.0,0.8124118476727785,5554979.746121298,50.0,277748987.3060649,195535287.06346968,0.7040000000000001,13802.41071689209,4635602.410716892,162246084.37509122,115502902.93097368,33289202.688378453
RO,M,2013,4620.8,5.9,58.8,57.6,14.7,71.6,9761480.0,9.5,35.5,6839060.0,1310147.0,2946.2,2518.1,6371.6,5789.0,16567.5,4118.0,30343.5,0.725,0,65.0,35.0,0.8212290502793297,5616434.748603352,50.0,280821737.4301676,199383433.575419,0.71,17143.04427245718,4637943.044272457,162328006.549536,118493730.88063163,37055427.02588302
RO,M,2014,4677.0,6.0,58.9,57.3,14.7,71.3,9746052.0,9.1,35.7,6830290.0,1325520.0,2700.8,2775.5,5924.2,6036.5,17154.0,5988.7,38141.25,0.9,0,65.0,35.0,0.8260869565217391,5642413.478260869,50.0,282120673.91304344,201434161.17391303,0.7140000000000001,21611.35726227542,4698611.357262275,164451397.50417963,117669276.40886381,36982763.669733405
RO,M,2015,4704.2,6.3,59.0,57.2,14.5,71.4,9707074.0,9.1,36.0,6764460.0,1359552.0,1905.4,2987.1,6135.8,6736.2,18351.5,4371.6,49341.0,1.125,0,65.0,35.0,0.8263305322128851,5589679.831932773,50.0,279483991.5966386,201228473.94957983,0.72,28186.468669548747,4732386.468669549,165633526.40343422,113850465.1932044,35594947.54614562
RO,M,2016,4667.5,6.2,59.8,57.4,14.7,71.7,9649733.0,7.9,35.6,6688821.0,1384614.0,781.8,2739.2,7670.4,6847.8,19584.2,3162.7,59147.0,1.3,0,65.0,35.0,0.8340306834030683,5578681.949790794,50.0,278934097.48953974,198601077.4125523,0.7120000000000001,33806.66689117204,4701306.666891172,164545733.341191,114388364.14834875,34055344.0713613
RO,M,2017,4743.7,5.9,59.1,57.4,14.7,71.6,9602080.0,6.8,36.3,6621117.0,1409096.0,461.0,3563.2,7887.2,8121.4,21869.2,4224.4,59349.75,1.225,0,65.0,35.0,0.8254189944134079,5465195.736033521,50.0,273259786.80167603,198386605.21801677,0.726,33663.83789398794,4777363.837893988,167207734.3262896,106052052.47538644,31178870.89172718
RO,M,2018,4791.6,6.3,59.2,57.3,14.7,71.7,9554867.0,5.8,36.6,6549474.0,1433403.0,386.5,5813.4,8532.2,9511.0,23837.4,4390.1,59951.5,1.25,0,65.0,35.0,0.8256624825662483,5407654.962343097,50.0,270382748.11715484,197920171.62175736,0.732,34272.30516118257,4825872.305161183,168905530.68064138,101477217.43651345,29014640.941115975
RO,M,2019,4825.6,6.7,59.9,57.5,14.9,71.9,9500450.0,5.3,37.0,6485874.0,1452708.0,472.8,5326.2,8115.0,11171.0,26436.1,4747.6,53066.5,1.1,0,65.0,35.0,0.8331015299026425,5403391.552155771,50.0,270169577.60778856,199925487.42976353,0.74,30456.79686961072,4856056.79686961,169961987.89043635,100207589.71735221,29963499.539327174
RO,M,2020,4767.9,5.7,59.3,55.9,13.4,70.4,9460661.0,6.3,37.0,6422649.0,1480889.0,623.4,4383.5,8486.9,12064.4,30165.0,4788.1,37243.25,0.775,1,65.0,35.0,0.8423295454545453,5409987.01278409,50.0,270499350.6392045,200169519.4730113,0.74,21466.12650504098,4789366.126505041,167627814.4276764,102871536.2115281,32541705.045334905
RO,M,2021,4466.2,4.0,57.3,54.8,12.5,69.2,9387590.0,6.0,34.7,6337875.0,1494546.0,679.8,4734.1,9495.0,13232.4,32220.4,4995.7,42196.25,0.875,1,65.0,35.0,0.8280346820809248,5247980.310693641,50.0,262399015.53468207,182104916.78106937,0.6940000000000001,24578.341560592624,4490778.341560593,157177241.95462075,105221773.58006132,24927674.82644862
